F = 0.0001; Nimp = 10; Range: [1.0, 3.0]
i = 1.0, C = 52.3859732730525, a = 5.1179084240074335, m = 19.0, p = 9.0, r = 2.23606797749979, D = 0.014965230539881589
i = 1.3800000000000003, C = 72.29264311681247, a = 6.012181098270929, m = 19.0, p = 9.0, r = 3.085773808949711, D = 0.00445597444622443
i = 1.4000000000000004, C = 73.34036258227351, a = 6.055590911805119, m = 19.0, p = 9.0, r = 3.1304951684997064, D = 0.004282323855968182
i = 1.4200000000000004, C = 74.38808204773457, a = 6.098691746913209, m = 19.0, p = 9.0, r = 3.175216528049702, D = 0.004124349845857726
i = 1.4400000000000004, C = 75.43580151319561, a = 6.14149010880892, m = 19.0, p = 9.0, r = 3.219937887599698, D = 0.003980659372412916
i = 1.4600000000000004, C = 76.48352097865667, a = 6.183992277592877, m = 19.0, p = 9.0, r = 3.2646592471496936, D = 0.0038500151980015457
i = 1.4800000000000004, C = 77.53124044411773, a = 6.226204319010007, m = 19.0, p = 9.0, r = 3.3093806066996896, D = 0.0037313174358075303
i = 1.5000000000000004, C = 78.57895990957877, a = 6.268132094554915, m = 19.0, p = 9.0, r = 3.3541019662496856, D = 0.0036235875062246353
i = 1.5200000000000005, C = 79.62667937503983, a = 6.309781270972863, m = 19.0, p = 9.0, r = 3.3988233257996816, D = 0.0035259541721832707
i = 1.5400000000000005, C = 80.67439884050087, a = 6.351157329199965, m = 19.0, p = 9.0, r = 3.4435446853496776, D = 0.0034376413691997567
i = 1.5600000000000005, C = 81.72211830596193, a = 6.392265572782545, m = 19.0, p = 9.0, r = 3.4882660448996727, D = 0.0033579575869253234
i = 1.5800000000000005, C = 82.76983777142297, a = 6.433111135812243, m = 19.0, p = 9.0, r = 3.5329874044496687, D = 0.0032862865939575275
i = 1.6000000000000005, C = 83.81755723688403, a = 6.473698990410507, m = 19.0, p = 9.0, r = 3.5777087639996648, D = 0.003222079327250174
i = 1.6200000000000006, C = 84.86527670234508, a = 6.514033953793343, m = 19.0, p = 9.0, r = 3.6224301235496608, D = 0.003164846792872219
i = 1.6400000000000006, C = 85.91299616780613, a = 6.554120694944751, m = 19.0, p = 9.0, r = 3.6671514830996563, D = 0.003114153846279215
i = 1.6600000000000006, C = 86.96071563326718, a = 6.593963740924998, m = 19.0, p = 9.0, r = 3.7118728426496523, D = 0.0030696137387990767
i = 1.6800000000000006, C = 88.00843509872823, a = 6.633567482837882, m = 19.0, p = 9.0, r = 3.7565942021996483, D = 0.003030883332625615
i = 1.7000000000000006, C = 89.05615456418928, a = 6.6729361814792325, m = 19.0, p = 9.0, r = 3.8013155617496435, D = 0.002997658900115925
i = 1.7200000000000006, C = 90.10387402965033, a = 6.712073972687217, m = 19.0, p = 9.0, r = 3.8460369212996395, D = 0.002969672434738095
i = 1.7400000000000007, C = 91.15159349511138, a = 6.750984872413483, m = 19.0, p = 9.0, r = 3.8907582808496355, D = 0.0029466884107380415
i = 1.7600000000000007, C = 92.19931296057243, a = 6.789672781532716, m = 19.0, p = 9.0, r = 3.9354796403996315, D = 0.0029285009372551993
i = 1.7800000000000007, C = 93.24703242603348, a = 6.828141490406942, m = 19.0, p = 9.0, r = 3.9802009999496275, D = 0.002914931259714464
i = 1.8000000000000007, C = 94.29475189149454, a = 6.8663946832196645, m = 19.0, p = 9.0, r = 4.024922359499623, D = 0.0029058255677170456
i = 1.8200000000000007, C = 95.34247135695558, a = 6.904435942093879, m = 19.0, p = 9.0, r = 4.069643719049618, D = 0.0029010530739668385
i = 1.8400000000000007, C = 96.39019082241664, a = 6.942268751007002, m = 19.0, p = 9.0, r = 4.114365078599614, D = 0.0029005043334767583
i = 1.8600000000000008, C = 97.43791028787768, a = 6.979896499514791, m = 19.0, p = 9.0, r = 4.15908643814961, D = 0.0029040897762687293
i = 1.8800000000000008, C = 98.48562975333874, a = 7.017322486295565, m = 19.0, p = 9.0, r = 4.203807797699606, D = 0.002911738430322715
i = 1.9000000000000008, C = 99.53334921879978, a = 7.054549922525171, m = 19.0, p = 9.0, r = 4.248529157249602, D = 0.0029233968144872884
i = 1.9200000000000008, C = 100.58106868426084, a = 7.09158193509251, m = 19.0, p = 9.0, r = 4.293250516799598, D = 0.0029390279837245323
i = 1.9400000000000008, C = 101.6287881497219, a = 7.128421569664701, m = 19.0, p = 9.0, r = 4.337971876349594, D = 0.002958610711262798
i = 1.9600000000000009, C = 102.67650761518294, a = 7.165071793610408, m = 19.0, p = 9.0, r = 4.382693235899589, D = 0.002982138794338108
i = 1.9800000000000009, C = 103.724227080644, a = 7.201535498789268, m = 19.0, p = 9.0, r = 4.427414595449585, D = 0.0030096204717374175
i = 2.000000000000001, C = 104.77194654610504, a = 7.237815504214827, m = 19.0, p = 9.0, r = 4.472135954999581, D = 0.0030410779430552187
i = 2.020000000000001, C = 105.8196660115661, a = 7.273914558597939, m = 19.0, p = 9.0, r = 4.516857314549577, D = 0.0030765469807310843
i = 2.040000000000001, C = 106.86738547702714, a = 7.309835342777125, m = 19.0, p = 9.0, r = 4.561578674099573, D = 0.0031160766271633635
i = 2.060000000000001, C = 107.9151049424882, a = 7.345580472041954, m = 19.0, p = 9.0, r = 4.606300033649569, D = 0.003159728970182793
i = 2.080000000000001, C = 108.96282440794926, a = 7.381152498355161, m = 19.0, p = 9.0, r = 4.6510213931995645, D = 0.003207578991031973
i = 2.100000000000001, C = 110.0105438734103, a = 7.416553912478837, m = 19.0, p = 9.0, r = 4.6957427527495605, D = 0.0032597144797990485
i = 2.120000000000001, C = 111.05826333887136, a = 7.451787146009719, m = 19.0, p = 9.0, r = 4.7404641122995566, D = 0.0033162360138883013
i = 2.140000000000001, C = 112.1059828043324, a = 7.486854573328254, m = 19.0, p = 9.0, r = 4.785185471849552, D = 0.003377256995765435
i = 2.160000000000001, C = 113.15370226979346, a = 7.521758513465898, m = 19.0, p = 9.0, r = 4.829906831399548, D = 0.003442903746690503
i = 2.180000000000001, C = 114.2014217352545, a = 7.556501231894774, m = 19.0, p = 9.0, r = 4.874628190949544, D = 0.003513315653642289
i = 2.200000000000001, C = 115.24914120071556, a = 7.591084942243617, m = 19.0, p = 9.0, r = 4.91934955049954, D = 0.0035886453670294343
i = 2.220000000000001, C = 116.2968606661766, a = 7.625511807943667, m = 19.0, p = 9.0, r = 4.964070910049536, D = 0.003669059047161812
i = 2.240000000000001, C = 117.34458013163766, a = 7.659783943808, m = 19.0, p = 9.0, r = 5.008792269599531, D = 0.0037547366577487195
i = 2.260000000000001, C = 118.39229959709871, a = 7.693903417547516, m = 19.0, p = 9.0, r = 5.053513629149527, D = 0.00384587230497602
i = 2.280000000000001, C = 119.44001906255976, a = 7.727872251226716, m = 19.0, p = 9.0, r = 5.098234988699523, D = 0.00394267462097774
i = 2.300000000000001, C = 120.48773852802081, a = 7.76169242266211, m = 19.0, p = 9.0, r = 5.142956348249519, D = 0.004045367190684112
i = 2.320000000000001, C = 121.53545799348186, a = 7.795365866766032, m = 19.0, p = 9.0, r = 5.187677707799515, D = 0.004154189021259797
i = 2.340000000000001, C = 122.58317745894291, a = 7.828894476838442, m = 19.0, p = 9.0, r = 5.232399067349511, D = 0.004269395053474674
i = 2.360000000000001, C = 123.63089692440396, a = 7.862280105809127, m = 19.0, p = 9.0, r = 5.277120426899507, D = 0.004391256714492292
i = 2.3800000000000012, C = 124.67861638986501, a = 7.895524567432648, m = 19.0, p = 9.0, r = 5.321841786449502, D = 0.004520062511683428
i = 2.4000000000000012, C = 125.72633585532607, a = 7.928629637438177, m = 19.0, p = 9.0, r = 5.366563145999498, D = 0.004656118667149622
i = 2.4200000000000013, C = 126.77405532078711, a = 7.961597054636309, m = 19.0, p = 9.0, r = 5.411284505549494, D = 0.004799749792742039
i = 2.4400000000000013, C = 127.82177478624817, a = 7.9944285219848, m = 19.0, p = 9.0, r = 5.45600586509949, D = 0.004951299605373127
i = 2.4600000000000013, C = 128.86949425170923, a = 8.027125707615062, m = 19.0, p = 9.0, r = 5.500727224649486, D = 0.005111131682526271
i = 2.4800000000000013, C = 129.91721371717026, a = 8.059690245821184, m = 19.0, p = 9.0, r = 5.545448584199481, D = 0.005279630257828552
i = 2.5000000000000013, C = 130.9649331826313, a = 8.092123738013134, m = 19.0, p = 9.0, r = 5.590169943749477, D = 0.00545720105658606
i = 2.5200000000000014, C = 132.01265264809237, a = 8.12442775363571, m = 19.0, p = 9.0, r = 5.634891303299473, D = 0.0056442721711781165
i = 2.5400000000000014, C = 133.06037211355343, a = 8.156603831054731, m = 19.0, p = 9.0, r = 5.679612662849468, D = 0.005841294976187808
i = 2.5600000000000014, C = 134.10809157901448, a = 8.188653478411895, m = 19.0, p = 9.0, r = 5.724334022399464, D = 0.006048745083079459
i = 2.5800000000000014, C = 135.1558110444755, a = 8.220578174449638, m = 19.0, p = 9.0, r = 5.76905538194946, D = 0.006267123334198068
i = 2.6000000000000014, C = 136.20353050993657, a = 8.252379369307272, m = 19.0, p = 9.0, r = 5.813776741499456, D = 0.006496956835810313
i = 2.6200000000000014, C = 137.25124997539763, a = 8.284058485289611, m = 19.0, p = 9.0, r = 5.858498101049452, D = 0.006738800029777441
i = 2.6400000000000015, C = 138.29896944085868, a = 8.31561691760926, m = 19.0, p = 9.0, r = 5.903219460599448, D = 0.006993235803405364
i = 2.6600000000000015, C = 139.3466889063197, a = 8.347056035103625, m = 19.0, p = 9.0, r = 5.947940820149444, D = 0.007260876636845703
i = 2.6800000000000015, C = 140.39440837178077, a = 8.378377180927723, m = 19.0, p = 9.0, r = 5.99266217969944, D = 0.00754236578730989
i = 2.7000000000000015, C = 141.44212783724183, a = 8.409581673223759, m = 19.0, p = 9.0, r = 6.037383539249436, D = 0.007838378509210906
i = 2.7200000000000015, C = 142.48984730270288, a = 8.440670805768429, m = 19.0, p = 9.0, r = 6.082104898799431, D = 0.0081496233091778
i = 2.7400000000000015, C = 143.53756676816394, a = 8.471645848598842, m = 19.0, p = 9.0, r = 6.126826258349427, D = 0.008476843234663033
i = 2.7600000000000016, C = 144.58528623362497, a = 8.50250804861792, m = 19.0, p = 9.0, r = 6.171547617899423, D = 0.008820817194743981
i = 2.7800000000000016, C = 145.63300569908603, a = 8.533258630180091, m = 19.0, p = 9.0, r = 6.216268977449419, D = 0.009182361311347307
i = 2.8000000000000016, C = 146.68072516454708, a = 8.563898795658059, m = 19.0, p = 9.0, r = 6.260990336999415, D = 0.009562330299078013
i = 2.8200000000000016, C = 147.72844463000814, a = 8.594429725991368, m = 19.0, p = 9.0, r = 6.305711696549411, D = 0.009961618871386467
i = 2.8400000000000016, C = 148.7761640954692, a = 8.624852581217525, m = 19.0, p = 9.0, r = 6.350433056099407, D = 0.010381163170622872
i = 2.8600000000000017, C = 149.82388356093023, a = 8.655168500986282, m = 19.0, p = 9.0, r = 6.395154415649403, D = 0.01082194221926511
i = 2.8800000000000017, C = 150.87160302639128, a = 8.685378605057792, m = 19.0, p = 9.0, r = 6.439875775199398, D = 0.01128497938912554
i = 2.9000000000000017, C = 151.91932249185234, a = 8.715483993785208, m = 19.0, p = 9.0, r = 6.484597134749394, D = 0.011771343885199615
i = 2.9200000000000017, C = 152.9670419573134, a = 8.745485748582334, m = 19.0, p = 9.0, r = 6.52931849429939, D = 0.012282152240308942
i = 2.9400000000000017, C = 154.01476142277443, a = 8.775384932376882, m = 19.0, p = 9.0, r = 6.574039853849386, D = 0.012818569816390058
i = 2.9600000000000017, C = 155.06248088823548, a = 8.805182590049894, m = 19.0, p = 9.0, r = 6.618761213399382, D = 0.013381812307857286
i = 2.9800000000000018, C = 156.11020035369654, a = 8.834879748861797, m = 19.0, p = 9.0, r = 6.663482572949377, D = 0.013973147242028281
