F = 1e-07; Nimp = 100; Range: [1.0, 2.7]
i = 1.0, C = 321.865897878861, a = 12.685935083368136, m = 199.0, p = 99.0, r = 7.071067811865475, D = 0.21613654771712815
i = 2.1559999999999935, C = 693.9428758268223, a = 18.62716934784808, m = 199.0, p = 99.0, r = 15.245222202381917, D = 0.2660635456628363
i = 2.1729999999999934, C = 699.4145960907629, a = 18.700462508862753, m = 199.0, p = 99.0, r = 15.36543035518363, D = 0.2801905060816576
i = 2.1899999999999933, C = 704.8863163547035, a = 18.773469529560906, m = 199.0, p = 99.0, r = 15.485638507985344, D = 0.29491781738393874
i = 2.206999999999993, C = 710.3580366186441, a = 18.846193735322846, m = 199.0, p = 99.0, r = 15.605846660787055, D = 0.31024045324739064
i = 2.223999999999993, C = 715.8297568825847, a = 18.918638387613743, m = 199.0, p = 99.0, r = 15.726054813588767, D = 0.326149632416484
i = 2.240999999999993, C = 721.3014771465253, a = 18.990806685690384, m = 199.0, p = 99.0, r = 15.846262966390478, D = 0.3426325762065766
i = 2.257999999999993, C = 726.7731974104659, a = 19.06270176824977, m = 199.0, p = 99.0, r = 15.96647111919219, D = 0.35967229564730685
i = 2.274999999999993, C = 732.2449176744065, a = 19.134326715021963, m = 199.0, p = 99.0, r = 16.086679271993905, D = 0.37724741505640763
i = 2.2919999999999927, C = 737.716637938347, a = 19.20568454830948, m = 199.0, p = 99.0, r = 16.206887424795617, D = 0.39533203884002677
i = 2.3089999999999926, C = 743.1883582022876, a = 19.276778234475383, m = 199.0, p = 99.0, r = 16.32709557759733, D = 0.41389566815089146
i = 2.3259999999999925, C = 748.6600784662282, a = 19.347610685382165, m = 199.0, p = 99.0, r = 16.447303730399042, D = 0.43290317366655023
i = 2.3429999999999924, C = 754.131798730169, a = 19.418184759783404, m = 199.0, p = 99.0, r = 16.567511883200755, D = 0.45231483017982177
i = 2.3599999999999923, C = 759.6035189941095, a = 19.48850326467004, m = 199.0, p = 99.0, r = 16.687720036002467, D = 0.47208641789969935
i = 2.3769999999999922, C = 765.0752392580501, a = 19.558568956573104, m = 199.0, p = 99.0, r = 16.807928188804176, D = 0.49216939435011303
i = 2.393999999999992, C = 770.5469595219907, a = 19.62838454282459, m = 199.0, p = 99.0, r = 16.92813634160589, D = 0.5125111395297011
i = 2.410999999999992, C = 776.0186797859313, a = 19.69795268277812, m = 199.0, p = 99.0, r = 17.048344494407605, D = 0.5330552755718316
i = 2.427999999999992, C = 781.4904000498719, a = 19.767275988990896, m = 199.0, p = 99.0, r = 17.168552647209317, D = 0.5537420605469
i = 2.444999999999992, C = 786.9621203138125, a = 19.836357028368546, m = 199.0, p = 99.0, r = 17.288760800011026, D = 0.5745088543082085
i = 2.4619999999999918, C = 792.4338405777531, a = 19.905198323274163, m = 199.0, p = 99.0, r = 17.408968952812742, D = 0.5952906524452681
i = 2.4789999999999917, C = 797.9055608416937, a = 19.97380235260294, m = 199.0, p = 99.0, r = 17.529177105614455, D = 0.6160206825199009
i = 2.4959999999999916, C = 803.3772811056343, a = 20.04217155282374, m = 199.0, p = 99.0, r = 17.649385258416164, D = 0.6366310548815635
i = 2.5129999999999915, C = 808.8490013695749, a = 20.110308318988732, m = 199.0, p = 99.0, r = 17.769593411217876, D = 0.726816273692264
i = 2.5299999999999914, C = 814.3207216335155, a = 20.178215005712417, m = 199.0, p = 99.0, r = 17.88980156401959, D = 0.8324143813120554
i = 2.5469999999999913, C = 819.7924418974562, a = 20.245893928121035, m = 199.0, p = 99.0, r = 18.010009716821305, D = 0.9068716483949177
i = 2.563999999999991, C = 825.2641621613968, a = 20.31334736277353, m = 199.0, p = 99.0, r = 18.130217869623014, D = 0.953245838896095
i = 2.580999999999991, C = 830.7358824253374, a = 20.380577548555113, m = 199.0, p = 99.0, r = 18.250426022424726, D = 0.9788279349513567
i = 2.597999999999991, C = 836.207602689278, a = 20.4475866875443, m = 199.0, p = 99.0, r = 18.370634175226442, D = 0.9913583462359252
